,Ocean,SAMPMETHOD,Measurement,UNIT,Latitude,Longitude,Date,geometry
13627,Atlantic Ocean,Neuston net,0.01296,pieces/m3,32.75,-64.6,"Fri, 24 Oct 1997 00:00:00 GMT",POINT (-64.6 32.7500000000001)
13628,Atlantic Ocean,Neuston net,0.0,pieces/m3,34.57,-66.8,"Fri, 02 Jun 1995 00:00:00 GMT",POINT (-66.8 34.5700000000001)
13630,Atlantic Ocean,Neuston net,0.060476,pieces/m3,27.62,-61.4,"Tue, 27 Oct 1998 00:00:00 GMT",POINT (-61.4 27.6200000000001)
13631,Atlantic Ocean,Neuston net,0.0,pieces/m3,23.47,-69.83,"Mon, 16 Apr 1990 00:00:00 GMT",POINT (-69.83 23.47)
13632,Atlantic Ocean,Neuston net,0.0108,pieces/m3,25.97,-72.22,"Sun, 21 Apr 1991 00:00:00 GMT",POINT (-72.22 25.97)
13633,Atlantic Ocean,Neuston net,0.054828,pieces/m3,30.07,-65.3,"Thu, 20 Apr 2000 00:00:00 GMT",POINT (-65.3 30.0700000000001)
13634,Atlantic Ocean,Neuston net,0.334772,pieces/m3,29.87,-72.42,"Fri, 04 Apr 2008 00:00:00 GMT",POINT (-72.42 29.8700000000001)
13635,Pacific Ocean,Manta net,20.043001,pieces/m3,32.002977,-139.315,"Wed, 12 Aug 2015 00:00:00 GMT",POINT (-139.315 32.002977)
13641,Atlantic Ocean,PVC cylinder,5641.748942,pieces/m3,20.63028,-87.065838,"Thu, 10 May 2018 00:00:00 GMT",POINT (-87.065838 20.63028)
13654,Pacific Ocean,Neuston net,0.060476,pieces/m3,26.21,-144.53,"Sun, 27 Feb 2011 00:00:00 GMT",POINT (-144.53 26.21)
13655,Pacific Ocean,Manta net,6.618049,pieces/m3,30.000933,-140.813,"Sun, 02 Aug 2015 00:00:00 GMT",POINT (-140.813 30.000933)
13656,Pacific Ocean,PVC cylinder,705.218618,pieces/m3,31.022322,-114.832718,"Wed, 04 Jul 2018 00:00:00 GMT",POINT (-114.832718 31.022322)
13657,Atlantic Ocean,Neuston net,0.01512,pieces/m3,27.57,-79.73,"Sat, 29 Mar 1997 00:00:00 GMT",POINT (-79.73 27.5700000000001)
13658,Atlantic Ocean,Van Dorn sampler,2000.0,pieces/m3,27.9456,-82.6943,"Wed, 05 Jul 2017 00:00:00 GMT",POINT (-82.6942999999999 27.9456000000001)
13660,Atlantic Ocean,Grab sample,0.005,pieces/m3,17.6863,-51.7616,"Mon, 08 Dec 2014 00:00:00 GMT",POINT (-51.7615999999999 17.6863000000001)
13661,Atlantic Ocean,Neuston net,0.00648,pieces/m3,13.62,-61.33,"Sun, 10 Dec 1995 00:00:00 GMT",POINT (-61.33 13.6200000000001)
13662,Atlantic Ocean,Grab sample,0.01,pieces/m3,13.8283,-58.9175,"Wed, 03 Dec 2014 00:00:00 GMT",POINT (-58.9175 13.8283000000001)
13663,Atlantic Ocean,Grab sample,0.04,pieces/m3,18.2,-42.4333,"Sat, 06 Dec 2014 00:00:00 GMT",POINT (-42.4333 18.2)
13664,Pacific Ocean,Neuston net,0.00216,pieces/m3,24.28,-143.99,"Sat, 20 May 2006 00:00:00 GMT",POINT (-143.99 24.28)
13665,Pacific Ocean,Neuston net,0.0,pieces/m3,25.28,-147.0,"Wed, 03 Mar 2004 00:00:00 GMT",POINT (-147 25.28)
13666,Atlantic Ocean,Neuston net,0.00216,pieces/m3,13.2,-64.43,"Mon, 04 Dec 2000 00:00:00 GMT",POINT (-64.4299999999999 13.2)
13667,Atlantic Ocean,Neuston net,0.0,pieces/m3,17.68,-64.95,"Thu, 01 Dec 1994 00:00:00 GMT",POINT (-64.9499999999999 17.6800000000001)
13668,Atlantic Ocean,Neuston net,0.0,pieces/m3,17.38,-63.38,"Sat, 04 Dec 1993 00:00:00 GMT",POINT (-63.3799999999999 17.3800000000001)
13669,Atlantic Ocean,Neuston net,0.0,pieces/m3,17.03,-59.57,"Mon, 02 Nov 1992 00:00:00 GMT",POINT (-59.5699999999999 17.03)
13670,Atlantic Ocean,Neuston net,0.0,pieces/m3,19.12,-59.73,"Sat, 04 Nov 2000 00:00:00 GMT",POINT (-59.73 19.1200000000001)
13671,Atlantic Ocean,Neuston net,0.0,pieces/m3,18.29,-58.23,"Mon, 29 Oct 2007 00:00:00 GMT",POINT (-58.23 18.2900000000001)
13672,Atlantic Ocean,Aluminum bucket,1026.0,pieces/m3,1.66835,-48.271831,"Fri, 19 Oct 2018 00:00:00 GMT",POINT (-48.271831 1.66835000000003)
13673,Atlantic Ocean,Neuston net,0.00648,pieces/m3,16.1,-79.5,"Fri, 05 Mar 1993 00:00:00 GMT",POINT (-79.4999999999999 16.1)
13674,Atlantic Ocean,Neuston net,0.058316,pieces/m3,10.98,-65.1,"Mon, 14 Dec 1992 00:00:00 GMT",POINT (-65.1 10.9800000000001)
13675,Atlantic Ocean,Neuston net,0.00864,pieces/m3,17.02,-70.05,"Sat, 14 Dec 1991 00:00:00 GMT",POINT (-70.05 17.02)
13676,Atlantic Ocean,Neuston net,0.0,pieces/m3,17.86,-64.31,"Mon, 26 Nov 2007 00:00:00 GMT",POINT (-64.3099999999999 17.8600000000001)
13677,Atlantic Ocean,Neuston net,0.0,pieces/m3,16.61,-61.76,"Tue, 26 Apr 2005 00:00:00 GMT",POINT (-61.7599999999999 16.6100000000001)
13678,Pacific Ocean,Neuston net,0.0,pieces/m3,6.42,-148.97,"Fri, 03 Dec 2010 00:00:00 GMT",POINT (-148.97 6.42000000000007)
13679,Pacific Ocean,Neuston net,0.04052,pieces/m3,37.73,-148.97,"Mon, 14 Jul 2003 00:00:00 GMT",POINT (-148.97 37.7300000000001)
13680,Atlantic Ocean,Manta net,0.735187,pieces/m3,43.055,6.343333,"Wed, 26 Oct 2016 00:00:00 GMT",POINT (6.34333300000003 43.0550000000001)
13681,Atlantic Ocean,Neuston net,0.0,pieces/m3,58.259,-7.100167,"Fri, 17 Jan 2014 00:00:00 GMT",POINT (-7.10016699999994 58.2590000000001)
13682,Atlantic Ocean,Neuston net,0.0,pieces/m3,57.328667,-6.838167,"Sat, 17 Jan 2015 00:00:00 GMT",POINT (-6.83816699999994 57.3286670000001)
13683,Atlantic Ocean,Neuston net,0.021564,pieces/m3,55.699667,-4.916,"Tue, 31 Oct 2017 00:00:00 GMT",POINT (-4.91599999999994 55.699667)
13684,Arctic Ocean,CTD rosette sampler,95.0,pieces/m3,80.56208,8.00078,"Wed, 10 Aug 2016 00:00:00 GMT",POINT (8.00078000000008 80.56208)
13685,Pacific Ocean,Neuston net,0.056245,pieces/m3,-27.01977,-98.63452,"Sat, 24 Oct 2015 00:00:00 GMT",POINT (-98.63452 -27.0197699999999)
13686,Atlantic Ocean,Manta net,0.677333,pieces/m3,41.575135,2.553135,"Sat, 27 Feb 2021 00:00:00 GMT",POINT (2.55313500000005 41.575135)
13687,Atlantic Ocean,Manta net,2.604667,pieces/m3,41.397303,2.21315,"Sat, 27 Mar 2021 00:00:00 GMT",POINT (2.21315000000004 41.3973030000001)
13689,Atlantic Ocean,Neuston net,0.0,pieces/m3,42.41,-66.21,"Sun, 02 Sep 2007 00:00:00 GMT",POINT (-66.21 42.41)
13690,Atlantic Ocean,Manta net,0.013228,pieces/m3,44.277375,8.462589,"Thu, 04 Jul 2019 00:00:00 GMT",POINT (8.46258900000004 44.2773750000001)
13691,Atlantic Ocean,Manta net,0.009564,pieces/m3,43.0334,6.316833,"Thu, 25 May 2017 00:00:00 GMT",POINT (6.31683300000003 43.0334)
13692,Atlantic Ocean,Neuston net,0.00648,pieces/m3,40.76,-68.51,"Sun, 10 Jul 2005 00:00:00 GMT",POINT (-68.5099999999999 40.76)
13693,Atlantic Ocean,Neuston net,0.01728,pieces/m3,40.73,-68.22,"Wed, 20 Jun 2001 00:00:00 GMT",POINT (-68.22 40.7300000000001)
13694,Atlantic Ocean,Neuston net,0.059988,pieces/m3,37.28,-64.84,"Fri, 19 Oct 2001 00:00:00 GMT",POINT (-64.84 37.28)
13695,Atlantic Ocean,Intake seawater pump,8.0,pieces/m3,39.3048,-9.404,"Sat, 07 Jul 2018 00:00:00 GMT",POINT (-9.40399999999994 39.3048000000001)
13696,Atlantic Ocean,Manta net,0.947126,pieces/m3,40.8604,13.024,"Mon, 13 Oct 2014 00:00:00 GMT",POINT (13.0240000000001 40.8604)
13697,Atlantic Ocean,Grab sample,0.001,pieces/m3,36.8867,10.3303,"Sat, 06 Dec 2014 00:00:00 GMT",POINT (10.3303 36.8867000000001)
13698,Atlantic Ocean,Neuston net,0.0027,pieces/m3,33.64,-63.47,"Sun, 26 May 2002 00:00:00 GMT",POINT (-63.47 33.64)
13699,Atlantic Ocean,Neuston net,0.00432,pieces/m3,39.78,-71.89,"Tue, 11 Aug 1998 00:00:00 GMT",POINT (-71.89 39.78)
13702,Atlantic Ocean,Neuston net,0.007624,pieces/m3,41.45,-70.77,"Sun, 07 Aug 1994 00:00:00 GMT",POINT (-70.77 41.45)
13703,Atlantic Ocean,Neuston net,0.00648,pieces/m3,41.99,-70.36,"Mon, 17 Jun 1991 00:00:00 GMT",POINT (-70.36 41.9900000000001)
13704,Atlantic Ocean,Neuston net,0.01296,pieces/m3,26.45,-68.92,"Mon, 30 Apr 1990 00:00:00 GMT",POINT (-68.92 26.45)
13705,Atlantic Ocean,Neuston net,0.025916,pieces/m3,31.09,-73.8,"Sat, 07 Apr 2001 00:00:00 GMT",POINT (-73.8 31.09)
13706,Atlantic Ocean,Neuston net,0.239154,pieces/m3,26.8508,-43.773,"Thu, 04 Jul 2013 00:00:00 GMT",POINT (-43.773 26.8508)
13707,Pacific Ocean,Neuston net,0.0,pieces/m3,33.06,-148.13,"Mon, 09 May 2011 00:00:00 GMT",POINT (-148.13 33.0600000000001)
13712,Atlantic Ocean,Neuston net,0.005184,pieces/m3,24.59,-83.23,"Sun, 03 Feb 2008 00:00:00 GMT",POINT (-83.23 24.59)
13713,Atlantic Ocean,Neuston net,0.021596,pieces/m3,25.6,-77.67,"Fri, 11 Feb 1994 00:00:00 GMT",POINT (-77.67 25.6)
13714,Atlantic Ocean,Neuston net,0.026396,pieces/m3,25.64,-65.28,"Fri, 18 May 2001 00:00:00 GMT",POINT (-65.28 25.64)
13715,Atlantic Ocean,Neuston net,0.0,pieces/m3,27.67,-72.1,"Thu, 17 Feb 2005 00:00:00 GMT",POINT (-72.1 27.6700000000001)
13721,Atlantic Ocean,Grab sample,0.01,pieces/m3,21.2212,-86.7325,"Wed, 27 Nov 2013 00:00:00 GMT",POINT (-86.7325 21.2212000000001)
13734,Pacific Ocean,Neuston net,0.0,pieces/m3,22.76,-141.69,"Sat, 17 May 2008 00:00:00 GMT",POINT (-141.69 22.76)
13735,Pacific Ocean,Neuston net,0.560888,pieces/m3,24.28,-143.99,"Sat, 20 Oct 2012 00:00:00 GMT",POINT (-143.99 24.28)
13736,Pacific Ocean,Neuston net,0.060476,pieces/m3,26.21,-144.53,"Sun, 17 Oct 2010 00:00:00 GMT",POINT (-144.53 26.21)
13737,Atlantic Ocean,Van Dorn sampler,1000.0,pieces/m3,27.8589,-82.4686,"Mon, 10 Jul 2017 00:00:00 GMT",POINT (-82.4686 27.8589000000001)
13738,Atlantic Ocean,Van Dorn sampler,0.0,pieces/m3,27.9185,-82.5379,"Mon, 10 Apr 2017 00:00:00 GMT",POINT (-82.5379 27.9185000000001)
13740,Atlantic Ocean,Neuston net,0.0,pieces/m3,14.54,-60.61,"Thu, 04 Nov 2004 00:00:00 GMT",POINT (-60.61 14.5400000000001)
13741,Atlantic Ocean,Neuston net,0.00216,pieces/m3,14.37,-61.84,"Wed, 06 Dec 1989 00:00:00 GMT",POINT (-61.84 14.3700000000001)
13742,Atlantic Ocean,Neuston net,0.0,pieces/m3,13.98,-61.7,"Wed, 06 Dec 1989 00:00:00 GMT",POINT (-61.6999999999999 13.9800000000001)
13743,Atlantic Ocean,Grab sample,0.008,pieces/m3,18.6167,-47.8667,"Thu, 04 Dec 2014 00:00:00 GMT",POINT (-47.8667 18.6167)
13744,Atlantic Ocean,Intake seawater pump,0.5,pieces/m3,14.322473,-23.426466,"Sun, 15 Nov 2015 00:00:00 GMT",POINT (-23.4264659999999 14.3224730000001)
13745,Pacific Ocean,Neuston net,0.117,pieces/m3,31.0,-133.0,"Sat, 30 Sep 1972 00:00:00 GMT",POINT (-133 31.0000000000001)
13746,Pacific Ocean,Neuston net,0.0,pieces/m3,-4.44,-106.96,"Mon, 17 Dec 2001 00:00:00 GMT",POINT (-106.96 -4.43999999999994)
13747,Pacific Ocean,Neuston net,0.0,pieces/m3,5.28,-146.64,"Mon, 01 Dec 2008 00:00:00 GMT",POINT (-146.64 5.28000000000003)
13748,Pacific Ocean,Neuston net,0.0,pieces/m3,3.48,-143.62,"Thu, 30 Mar 2006 00:00:00 GMT",POINT (-143.62 3.48000000000008)
13749,Pacific Ocean,Neuston net,0.0,pieces/m3,2.19,-135.73,"Wed, 17 Dec 2003 00:00:00 GMT",POINT (-135.73 2.19000000000005)
13750,Pacific Ocean,Manta net,0.016,pieces/m3,1.266,-102.9,"Tue, 21 Sep 1999 00:00:00 GMT",POINT (-102.9 1.26600000000002)
13751,Atlantic Ocean,Intake seawater pump,0.0,pieces/m3,-2.042822,-11.953462,"Fri, 20 Nov 2015 00:00:00 GMT",POINT (-11.9534619999999 -2.04282199999994)
13752,Atlantic Ocean,Manta net,0.525459,pieces/m3,43.0941,5.98,"Tue, 30 Sep 2014 00:00:00 GMT",POINT (5.98000000000008 43.0941)
13753,Arctic Ocean,Manta net,0.104674,pieces/m3,64.207333,-51.7145,"Tue, 29 Jun 2021 00:00:00 GMT",POINT (-51.7145 64.2073330000001)
13754,Atlantic Ocean,Neuston net,0.020838,pieces/m3,57.750833,-2.670333,"Sun, 17 Jan 2021 00:00:00 GMT",POINT (-2.67033299999997 57.7508330000001)
13755,Atlantic Ocean,Neuston net,0.0,pieces/m3,55.435667,-4.729333,"Mon, 06 Nov 2017 00:00:00 GMT",POINT (-4.72933299999994 55.4356670000001)
13756,Arctic Ocean,Manta net,0.0,pieces/m3,69.18,-116.635,"Fri, 19 Aug 2016 00:00:00 GMT",POINT (-116.635 69.1800000000001)
13757,Atlantic Ocean,Manta net,0.304738,pieces/m3,43.016667,27.999167,"Tue, 08 Aug 2017 00:00:00 GMT",POINT (27.9991670000001 43.016667)
13760,Atlantic Ocean,Neuston net,0.01728,pieces/m3,42.91,-65.41,"Sat, 12 Aug 1989 00:00:00 GMT",POINT (-65.41 42.91)
13761,Atlantic Ocean,Neuston net,0.0,pieces/m3,42.41,-69.72,"Tue, 20 Jul 2004 00:00:00 GMT",POINT (-69.72 42.41)
13763,Atlantic Ocean,Manta net,0.702801,pieces/m3,43.123833,5.060833,"Wed, 29 Aug 2012 00:00:00 GMT",POINT (5.06083300000006 43.123833)
13764,Atlantic Ocean,Neuston net,0.00432,pieces/m3,40.77,-70.62,"Sun, 08 Aug 1993 00:00:00 GMT",POINT (-70.6199999999999 40.77)
13765,Atlantic Ocean,Neuston net,0.0,pieces/m3,42.12,-65.42,"Mon, 03 Jun 2002 00:00:00 GMT",POINT (-65.42 42.1200000000001)
13766,Atlantic Ocean,Neuston net,0.085734,pieces/m3,38.46124,-8.99428,"Wed, 03 Oct 2018 00:00:00 GMT",POINT (-8.99427999999995 38.46124)
13767,Atlantic Ocean,Neuston net,0.935326,pieces/m3,38.46124,-8.99428,"Thu, 06 Dec 2018 00:00:00 GMT",POINT (-8.99427999999995 38.46124)
13768,Atlantic Ocean,Manta net,0.535,pieces/m3,36.563333,-2.678333,"Tue, 24 Mar 2015 00:00:00 GMT",POINT (-2.67833299999995 36.5633330000001)
13769,Atlantic Ocean,Manta net,0.243213,pieces/m3,38.658,15.833333,"Fri, 30 Jul 2021 00:00:00 GMT",POINT (15.833333 38.6580000000001)
13771,Atlantic Ocean,Neuston net,0.019196,pieces/m3,33.43,-62.73,"Thu, 20 Oct 1994 00:00:00 GMT",POINT (-62.73 33.4300000000001)
13772,Atlantic Ocean,Neuston net,0.02376,pieces/m3,33.45,-65.66,"Thu, 22 Apr 1999 00:00:00 GMT",POINT (-65.66 33.45)
13773,Atlantic Ocean,Neuston net,0.00864,pieces/m3,38.95,-71.33,"Thu, 19 Oct 2000 00:00:00 GMT",POINT (-71.33 38.95)
13775,Atlantic Ocean,Neuston net,0.008744,pieces/m3,41.36,-71.23,"Mon, 01 Aug 2005 00:00:00 GMT",POINT (-71.23 41.3600000000001)
13776,Atlantic Ocean,Grab sample,0.015,pieces/m3,27.1606,-63.9837,"Tue, 27 May 2014 00:00:00 GMT",POINT (-63.9836999999999 27.1606)
13777,Atlantic Ocean,Neuston net,0.0,pieces/m3,30.86,-64.83,"Sun, 15 Apr 2001 00:00:00 GMT",POINT (-64.83 30.8600000000001)
13778,Pacific Ocean,Manta net,4.545,pieces/m3,35.7197,-139.8715,"Thu, 13 Aug 2009 00:00:00 GMT",POINT (-139.8715 35.7197)
13780,Pacific Ocean,Neuston net,0.01728,pieces/m3,32.42,-117.18,"Fri, 12 Oct 2001 00:00:00 GMT",POINT (-117.18 32.4200000000001)
13782,Atlantic Ocean,Neuston net,0.0,pieces/m3,23.47,-80.3,"Fri, 29 Jan 1993 00:00:00 GMT",POINT (-80.3 23.47)
13783,Atlantic Ocean,Neuston net,0.00648,pieces/m3,22.93,-74.67,"Thu, 11 Apr 1996 00:00:00 GMT",POINT (-74.67 22.9300000000001)
13784,Atlantic Ocean,Neuston net,0.034088,pieces/m3,30.073,-58.7081,"Sun, 31 Jan 2010 00:00:00 GMT",POINT (-58.7080999999999 30.073)
13785,Atlantic Ocean,Neuston net,0.003192,pieces/m3,20.73,-69.88,"Wed, 01 Mar 2000 00:00:00 GMT",POINT (-69.8799999999999 20.7300000000001)
13786,Atlantic Ocean,Neuston net,0.0,pieces/m3,21.76,-73.36,"Sat, 05 Apr 2003 00:00:00 GMT",POINT (-73.36 21.76)
13787,Atlantic Ocean,Neuston net,0.190064,pieces/m3,27.68,-70.83,"Fri, 01 May 1992 00:00:00 GMT",POINT (-70.83 27.6800000000001)
13793,Atlantic Ocean,Neuston net,0.00432,pieces/m3,24.15,-83.9,"Wed, 27 Mar 1996 00:00:00 GMT",POINT (-83.9 24.15)
13800,Atlantic Ocean,Neuston net,0.01728,pieces/m3,26.28,-74.82,"Sat, 27 Apr 1991 00:00:00 GMT",POINT (-74.8199999999999 26.28)
13801,Atlantic Ocean,Neuston net,0.0,pieces/m3,26.36,-78.57,"Fri, 24 Apr 1992 00:00:00 GMT",POINT (-78.5699999999999 26.3600000000001)
13806,Atlantic Ocean,Grab sample,0.004,pieces/m3,15.52,-48.025,"Fri, 28 Nov 2014 00:00:00 GMT",POINT (-48.025 15.52)
13807,Pacific Ocean,Neuston net,0.0,pieces/m3,25.35,-141.11,"Sun, 20 Feb 2005 00:00:00 GMT",POINT (-141.11 25.35)
13808,Pacific Ocean,Neuston net,0.060476,pieces/m3,26.21,-144.53,"Sat, 31 Oct 2009 00:00:00 GMT",POINT (-144.53 26.21)
13809,Pacific Ocean,Neuston net,0.00216,pieces/m3,26.05,-141.2,"Sat, 13 Oct 2007 00:00:00 GMT",POINT (-141.2 26.0500000000001)
13810,Pacific Ocean,Neuston net,0.0,pieces/m3,22.81,-110.19,"Mon, 28 Oct 2002 00:00:00 GMT",POINT (-110.19 22.8100000000001)
13811,Pacific Ocean,PVC cylinder,2115.655853,pieces/m3,23.327094,-110.174193,"Sat, 14 Jul 2018 00:00:00 GMT",POINT (-110.174193 23.327094)
13812,Atlantic Ocean,Neuston net,0.00288,pieces/m3,19.06,-65.01,"Sun, 13 May 2001 00:00:00 GMT",POINT (-65.0099999999999 19.0600000000001)
13813,Atlantic Ocean,Grab sample,0.033,pieces/m3,16.03,-49.8817,"Sat, 29 Nov 2014 00:00:00 GMT",POINT (-49.8817 16.03)
13814,Atlantic Ocean,Grab sample,0.008,pieces/m3,14.3305,-60.4413,"Wed, 10 Dec 2014 00:00:00 GMT",POINT (-60.4413 14.3305)
13815,Atlantic Ocean,Hand picking,0.0,pieces/m3,10.758064,-61.436573,"Sun, 31 Jan 2016 00:00:00 GMT",POINT (-61.436573 10.758064)
13816,Atlantic Ocean,Manta net,0.026372,pieces/m3,14.323917,-27.222767,"Sun, 08 Jul 2018 00:00:00 GMT",POINT (-27.222767 14.3239170000001)
13817,Atlantic Ocean,Grab sample,0.02,pieces/m3,16.6933,-28.2283,"Thu, 20 Nov 2014 00:00:00 GMT",POINT (-28.2282999999999 16.6933)
13818,Atlantic Ocean,Neuston net,0.0,pieces/m3,19.58,-79.08,"Sun, 28 Dec 1997 00:00:00 GMT",POINT (-79.08 19.58)
13819,Atlantic Ocean,Neuston net,0.0,pieces/m3,17.26,-79.08,"Sun, 09 Dec 2007 00:00:00 GMT",POINT (-79.08 17.26)
13820,Atlantic Ocean,PVC cylinder,1410.437236,pieces/m3,18.437298,-93.221816,"Mon, 30 Apr 2018 00:00:00 GMT",POINT (-93.221816 18.4372980000001)
13821,Atlantic Ocean,Neuston net,0.0,pieces/m3,16.98,-73.63,"Thu, 22 Dec 1994 00:00:00 GMT",POINT (-73.6299999999999 16.9800000000001)
13822,Atlantic Ocean,Neuston net,0.007196,pieces/m3,18.45,-67.76,"Wed, 17 May 2000 00:00:00 GMT",POINT (-67.7599999999999 18.45)
13823,Atlantic Ocean,Neuston net,0.001728,pieces/m3,18.7,-67.76,"Fri, 08 Dec 2006 00:00:00 GMT",POINT (-67.7599999999999 18.7)
13824,Pacific Ocean,Neuston net,0.0,pieces/m3,-15.78,-148.31,"Sat, 16 Feb 2002 00:00:00 GMT",POINT (-148.31 -15.78)
13825,Pacific Ocean,PVC cylinder,3526.093089,pieces/m3,18.270009,-103.346377,"Mon, 04 Jun 2018 00:00:00 GMT",POINT (-103.346377 18.2700090000001)
13826,Pacific Ocean,PVC cylinder,2115.655853,pieces/m3,19.117731,-104.38699,"Thu, 07 Jun 2018 00:00:00 GMT",POINT (-104.38699 19.117731)
13827,Atlantic Ocean,Neuston net,0.0,pieces/m3,19.08,-74.93,"Wed, 06 Apr 1994 00:00:00 GMT",POINT (-74.9299999999999 19.08)
13828,Atlantic Ocean,Neuston net,0.031108,pieces/m3,17.37,-79.04,"Mon, 27 Feb 2006 00:00:00 GMT",POINT (-79.04 17.3700000000001)
13829,Atlantic Ocean,Neuston net,0.01296,pieces/m3,15.25,-75.83,"Sun, 20 Dec 1987 00:00:00 GMT",POINT (-75.83 15.2500000000001)
13830,Pacific Ocean,Neuston net,0.0,pieces/m3,20.14,-148.94,"Tue, 28 Feb 2012 00:00:00 GMT",POINT (-148.94 20.14)
13831,Pacific Ocean,Neuston net,0.0,pieces/m3,23.65,-149.74,"Mon, 25 May 2009 00:00:00 GMT",POINT (-149.74 23.65)
13832,Atlantic Ocean,Manta net,1.386821,pieces/m3,31.626,34.504333,"Sun, 07 Dec 2014 00:00:00 GMT",POINT (34.504333 31.626)
13833,Atlantic Ocean,Manta net,3.080448,pieces/m3,31.8705,34.6625,"Mon, 18 Aug 2014 00:00:00 GMT",POINT (34.6625000000001 31.8705)
13834,Atlantic Ocean,Neuston net,0.00849,pieces/m3,55.9565,-4.7595,"Wed, 13 Nov 2019 00:00:00 GMT",POINT (-4.75949999999995 55.9565000000001)
13835,Atlantic Ocean,Neuston net,0.067633,pieces/m3,55.976333,-4.894667,"Sun, 21 Oct 2018 00:00:00 GMT",POINT (-4.89466699999997 55.9763330000001)
13836,Arctic Ocean,Manta net,0.012493,pieces/m3,70.994333,20.609,"Fri, 17 Jul 2020 00:00:00 GMT",POINT (20.609 70.994333)
13837,Pacific Ocean,Manta net,0.012576,pieces/m3,-25.194333,-112.957333,"Sat, 14 May 2016 00:00:00 GMT",POINT (-112.957333 -25.194333)
13838,Pacific Ocean,Neuston net,0.0,pieces/m3,6.42,-148.97,"Fri, 14 May 2004 00:00:00 GMT",POINT (-148.97 6.42000000000007)
13839,Pacific Ocean,Neuston net,0.00648,pieces/m3,7.43,-149.9,"Sun, 05 Nov 2006 00:00:00 GMT",POINT (-149.9 7.43000000000006)
13840,Atlantic Ocean,Neuston net,0.0108,pieces/m3,43.55,-64.88,"Tue, 16 Jun 1987 00:00:00 GMT",POINT (-64.8799999999999 43.5500000000001)
13841,Atlantic Ocean,Manta net,0.39112,pieces/m3,43.7728,7.5458,"Wed, 17 Jul 2013 00:00:00 GMT",POINT (7.54580000000004 43.7728000000001)
13842,Atlantic Ocean,Manta net,3.410525,pieces/m3,44.288733,9.15755,"Fri, 14 Jun 2019 00:00:00 GMT",POINT (9.15755000000007 44.288733)
13843,Atlantic Ocean,Manta net,0.936929,pieces/m3,42.6785,15.473833,"Mon, 28 Jun 2021 00:00:00 GMT",POINT (15.4738330000001 42.6785)
13844,Pacific Ocean,Grab sample,0.005,pieces/m3,60.678,-145.941,"Mon, 03 Oct 2016 00:00:00 GMT",POINT (-145.941 60.6780000000001)
13846,Atlantic Ocean,Neuston net,0.0,pieces/m3,36.82,-65.43,"Wed, 25 May 1994 00:00:00 GMT",POINT (-65.4299999999999 36.8200000000001)
13847,Atlantic Ocean,Manta net,0.460526,pieces/m3,38.361667,-9.348333,"Sun, 10 Aug 2014 00:00:00 GMT",POINT (-9.34833299999997 38.3616670000001)
13848,Atlantic Ocean,Manta net,0.773862,pieces/m3,38.637,14.523667,"Fri, 09 Jul 2021 00:00:00 GMT",POINT (14.523667 38.6370000000001)
13851,Pacific Ocean,Grab sample,0.011,pieces/m3,48.1348,-122.8398,"Sat, 07 Mar 2015 00:00:00 GMT",POINT (-122.8398 48.1348)
13854,Atlantic Ocean,Neuston net,0.00432,pieces/m3,41.7,-69.55,"Fri, 17 Jul 1992 00:00:00 GMT",POINT (-69.55 41.7)
13855,Atlantic Ocean,Neuston net,0.043196,pieces/m3,40.72,-68.28,"Wed, 12 Jul 1995 00:00:00 GMT",POINT (-68.28 40.72)
13856,Atlantic Ocean,Neuston net,0.0,pieces/m3,40.42,-67.55,"Sat, 17 Oct 1992 00:00:00 GMT",POINT (-67.55 40.4200000000001)
13857,Atlantic Ocean,Neuston net,0.0,pieces/m3,41.35,-64.72,"Tue, 12 Jul 1994 00:00:00 GMT",POINT (-64.72 41.3500000000001)
13858,Pacific Ocean,Grab sample,0.0,pieces/m3,33.4524,-119.0053,"Sun, 29 Mar 2015 00:00:00 GMT",POINT (-119.0053 33.4524000000001)
13861,Atlantic Ocean,Neuston net,0.01512,pieces/m3,31.26,-67.9,"Mon, 07 Apr 1997 00:00:00 GMT",POINT (-67.9 31.26)
13862,Atlantic Ocean,Neuston net,0.005144,pieces/m3,33.87,-65.73,"Sun, 07 Jun 1987 00:00:00 GMT",POINT (-65.73 33.8700000000001)
13863,Atlantic Ocean,Neuston net,0.043196,pieces/m3,37.37,-69.42,"Tue, 23 Jun 1992 00:00:00 GMT",POINT (-69.42 37.3700000000001)
13864,Atlantic Ocean,Neuston net,0.0,pieces/m3,24.06,-81.92,"Wed, 28 Jan 2004 00:00:00 GMT",POINT (-81.92 24.0600000000001)
13865,Atlantic Ocean,Neuston net,0.0108,pieces/m3,23.22,-74.77,"Mon, 06 Apr 1998 00:00:00 GMT",POINT (-74.77 23.22)
13866,Atlantic Ocean,Neuston net,0.10008,pieces/m3,25.68,-57.85,"Sun, 02 Nov 1997 00:00:00 GMT",POINT (-57.85 25.6800000000001)
13867,Atlantic Ocean,Neuston net,0.0,pieces/m3,27.48,-62.8,"Thu, 26 Oct 2000 00:00:00 GMT",POINT (-62.8 27.4800000000001)
13868,Pacific Ocean,Manta net,4.704,pieces/m3,34.0651,-141.8384,"Sat, 15 Aug 2009 00:00:00 GMT",POINT (-141.8384 34.0651)
